image_file,time,truth,category,lower,estimate,upper
[1145]_30-11-2014_2240.jpg,2014-11-30 09:40:20,,new,28,28,32
[1146]_30-11-2014_2250.jpg,2014-11-30 09:50:20,,new,29,29,31
[1147]_30-11-2014_2300.jpg,2014-11-30 10:00:20,,new,25,26,28
[1148]_30-11-2014_2310.jpg,2014-11-30 10:10:20,28,test,27,29,29
[1149]_30-11-2014_2320.jpg,2014-11-30 10:20:20,27,train,27,27,30
[1150]_30-11-2014_2330.jpg,2014-11-30 10:30:20,,new,22,25,25
[1151]_30-11-2014_2340.jpg,2014-11-30 10:40:20,,new,24,25,25
[1152]_30-11-2014_2350.jpg,2014-11-30 10:50:20,,new,21,23,24
[1153]_01-12-2014_0000.jpg,2014-11-30 11:00:20,,new,22,24,25
[1154]_01-12-2014_0010.jpg,2014-11-30 11:10:20,,new,23,23,25
[1155]_01-12-2014_0020.jpg,2014-11-30 11:20:20,,new,23,24,26
[1156]_01-12-2014_0030.jpg,2014-11-30 11:30:20,,new,20,22,24
[1157]_01-12-2014_0040.jpg,2014-11-30 11:40:20,,new,18,19,21
[1158]_01-12-2014_0050.jpg,2014-11-30 11:50:20,,new,19,20,22
[1159]_01-12-2014_0100.jpg,2014-11-30 12:00:20,,new,20,20,21
[1160]_01-12-2014_0110.jpg,2014-11-30 12:10:20,,new,17,19,20
[1161]_01-12-2014_0120.jpg,2014-11-30 12:20:20,,new,13,16,18
[1162]_01-12-2014_0130.jpg,2014-11-30 12:30:20,,new,17,18,20
[1163]_01-12-2014_0140.jpg,2014-11-30 12:40:20,,new,13,17,19
[1164]_01-12-2014_0150.jpg,2014-11-30 12:50:20,,new,16,17,19
[1165]_01-12-2014_0200.jpg,2014-11-30 13:00:20,,new,14,14,19
[1166]_01-12-2014_0210.jpg,2014-11-30 13:10:20,,new,14,14,17
[1167]_01-12-2014_0220.jpg,2014-11-30 13:20:20,,new,15,16,21
[1168]_01-12-2014_0230.jpg,2014-11-30 13:30:20,,new,17,17,19
[1169]_01-12-2014_0240.jpg,2014-11-30 13:40:20,,new,17,17,22
[1170]_01-12-2014_0250.jpg,2014-11-30 13:50:20,,new,18,19,23
[1171]_01-12-2014_0300.jpg,2014-11-30 14:00:20,,new,19,19,24
